6.536485708305705966e-01,6.389502076302384648e-01,6.361746087188950849e-01,6.276129916555989174e-01,6.261411129194568437e-01,6.117797122994714787e-01,6.248182002517216338e-01,6.167161339755276028e-01,6.071678895610872484e-01,6.124740268045878455e-01,6.061363750950563567e-01,6.007205658112462210e-01
6.479604027520179388e-01,6.390681808031954958e-01,6.290997028678115832e-01,6.322652353053977992e-01,6.156219428855467246e-01,6.176006221839484001e-01,6.110106142347302427e-01,6.064038738637804737e-01,5.963220138477582921e-01,6.060516236159975145e-01,6.067360328661891566e-01,6.137294909216521877e-01
6.582602778350096218e-01,6.524242796099083419e-01,6.308699711987851844e-01,6.294778739249660138e-01,6.168928599927757661e-01,6.173423440824059583e-01,6.008998526005795426e-01,5.977752748678997197e-01,6.089730981222887252e-01,5.909579759543219790e-01,6.016494735043608211e-01,5.837353502961269980e-01
6.441232473019931071e-01,6.442968592297113606e-01,6.316940305476514972e-01,6.162900310798249404e-01,6.204577498766876698e-01,6.118767469972199446e-01,6.077458837046112450e-01,6.083924344302455989e-01,5.941025473631555975e-01,5.924883259496780408e-01,6.046736679783766277e-01,5.981478545521685675e-01
6.488326828399532120e-01,6.410726173659061500e-01,6.272474422004294947e-01,6.249277868907741063e-01,6.054005552738683793e-01,6.095076137682523543e-01,6.103954927675816489e-01,6.066535359990786747e-01,6.086528540354272376e-01,6.024141570815487734e-01,5.992788246352666048e-01,5.994057061340545278e-01
6.600542957541251088e-01,6.367369598358747496e-01,6.311645050179502947e-01,6.235246931222472311e-01,6.072599436871156664e-01,6.008122644184150651e-01,6.033557902693446051e-01,6.144204376544992741e-01,5.997769802481869306e-01,5.924906951633615027e-01,6.088367069023955525e-01,5.999913476478712093e-01
6.474912996438597634e-01,6.341735297458617193e-01,6.138133815692030648e-01,6.061260942877337854e-01,6.030071490205402007e-01,6.109295472818736528e-01,5.908768614145176734e-01,6.068423268294663719e-01,5.985293607873909405e-01,6.007544450805127889e-01,5.992861357088237195e-01,6.087285249339564608e-01
6.373370468670072064e-01,6.327307919203402076e-01,6.210415703450650193e-01,6.112987161439559225e-01,6.064107649988301763e-01,6.050054393306270040e-01,6.050234338112485677e-01,6.044826861731700252e-01,6.010497621450744399e-01,5.997133160556720188e-01,6.038669923709439891e-01,6.008174839131751321e-01
6.458921407197136810e-01,6.388656119785298682e-01,6.292471048629837416e-01,6.195538359551369112e-01,6.082334820789017105e-01,6.094787341003162773e-01,6.053464371746107853e-01,5.998729943688902999e-01,6.047869707277742091e-01,6.076662834625928822e-01,6.024732952457878543e-01,5.971178184584818860e-01
