6.540662749323156167e-01,6.316651821853607185e-01,6.385199129196924561e-01,6.315855054594243789e-01,6.332293964173112411e-01,6.126186845512846535e-01,6.274067715099346243e-01,6.152834762233317933e-01,6.159617486415560617e-01,6.055552116944598051e-01,6.175936811717417374e-01,6.235355996385101296e-01,6.209006915725944209e-01,6.120029163352558310e-01,6.044190126393791385e-01
6.292207871738177971e-01,6.478033758220738125e-01,6.303911209778092495e-01,6.254677237852195315e-01,6.165652993281938166e-01,6.087658838873586387e-01,6.132666001232410791e-01,6.090567391519339235e-01,6.082898703201883306e-01,6.234237207603713360e-01,6.136407969585129241e-01,5.950886037118002792e-01,6.099974312057556691e-01,6.134651847054124474e-01,6.004291070260973084e-01
6.337588534848881405e-01,6.394988731937665261e-01,6.249011607098337029e-01,6.274642919363548899e-01,6.264847854752126910e-01,6.154667209100387337e-01,6.273411647408801972e-01,6.153671399155040689e-01,6.215850010002270665e-01,6.149509227410939749e-01,6.092232249877359562e-01,6.087700026658857677e-01,6.123544223913616191e-01,6.065468315164956881e-01,6.119897131995830630e-01
6.393373279128536923e-01,6.246505107891197062e-01,6.318248183441468324e-01,6.237185963276603573e-01,6.201695914196179160e-01,6.085363056861237130e-01,6.048023704784031285e-01,6.071964690670010878e-01,6.048671466314464729e-01,6.009737361812060863e-01,6.015119306452461068e-01,6.024701924078156301e-01,6.088928666294761705e-01,5.951831917957507434e-01,6.142249110923726496e-01
6.308313681847433907e-01,6.413416706625871822e-01,6.227719614666020753e-01,6.070522526414229292e-01,6.179451919711856922e-01,6.062383134605867641e-01,6.067222992026425343e-01,6.080953022573271083e-01,6.149247882604833570e-01,6.084226131152316031e-01,5.974043312333577882e-01,6.021939167654479785e-01,6.158533052749313175e-01,6.006053013389363038e-01,6.023752682942038472e-01
6.189013770343143594e-01,6.286047630627502603e-01,6.198724076507392544e-01,6.150044953723904362e-01,6.101735657825776427e-01,6.120573938589852769e-01,6.032088237878305836e-01,6.115674769123764509e-01,6.001912541690952452e-01,6.051748772765667139e-01,6.072442081850679685e-01,6.068468263931163786e-01,5.999269663674001718e-01,6.087452503349110033e-01,6.033448482323940931e-01
6.351559560139986571e-01,6.247350350718028356e-01,6.378616695241279277e-01,6.165578601111041390e-01,6.186165910388140565e-01,6.261449469438751247e-01,6.001904344155191140e-01,5.997101964080608916e-01,5.950791524452133663e-01,6.053006462620734718e-01,5.907728562824674512e-01,5.996203803172920344e-01,6.027144396319529251e-01,5.943881872382247300e-01,6.035967894993587990e-01
6.372294610248899760e-01,6.426631637782979078e-01,6.196562324230610042e-01,6.151800756827039418e-01,6.097763150568109580e-01,6.053590770075876204e-01,6.093823868473238203e-01,6.115097905873565498e-01,6.029975100668762966e-01,6.078298973984530562e-01,6.099407887693086838e-01,5.977342756811097058e-01,5.908428341500532310e-01,6.090989347615307636e-01,6.036901639077696391e-01
6.264719665160708439e-01,6.169192237574041560e-01,6.199463031749555819e-01,6.207159805049013990e-01,6.124200633026338769e-01,6.019218320337065276e-01,6.004292686838652582e-01,6.067724925995687801e-01,6.032881419560305325e-01,6.044205307351250278e-01,6.020056190290457021e-01,6.056168355732621800e-01,6.024423562011269606e-01,6.004224723506356165e-01,5.998591101585001306e-01
6.345229938923544477e-01,6.220300277448450599e-01,6.092028746907867109e-01,6.224918607006363347e-01,6.076939942798655903e-01,6.089752154932339678e-01,6.086469331286002982e-01,5.927164566179670135e-01,6.048942687199267976e-01,6.021914469728133490e-01,6.083536476633725210e-01,5.948883615284585868e-01,5.896756535649403386e-01,6.054435676134766187e-01,5.969599675535224304e-01
6.184110628896195561e-01,6.160076497401965057e-01,6.275063038701388374e-01,6.062767435366528401e-01,6.109970496653721606e-01,6.037895483484696513e-01,6.041892290675887622e-01,5.950080202307560517e-01,6.036517747183053340e-01,5.941742192567865954e-01,6.037978958725374046e-01,5.973936907149673958e-01,5.909724152338731162e-01,5.957737624061963944e-01,5.970328414135280815e-01
