5.216269841269840501e-01,5.202380952380952772e-01,5.121031746031745602e-01,5.206349206349206726e-01,5.206349206349206726e-01,5.134920634920635552e-01,5.081349206349206060e-01
5.142857142857142350e-01,5.184523809523809978e-01,5.236111111111111382e-01,5.200396825396824685e-01,5.220238095238095566e-01,5.117063492063491648e-01,5.113095238095238804e-01
5.111111111111109606e-01,5.192460317460317887e-01,5.115079365079364671e-01,5.218253968253968589e-01,5.083333333333333037e-01,5.158730158730158166e-01,5.154761904761906433e-01
5.180555555555554914e-01,5.111111111111110716e-01,5.236111111111110272e-01,5.119047619047618625e-01,5.123015873015872579e-01,5.176587301587302070e-01,5.164682539682540208e-01
5.148809523809523281e-01,5.251984126984127199e-01,5.107142857142857872e-01,5.172619047619048116e-01,5.162698412698413231e-01,5.125000000000000666e-01,5.204365079365078639e-01
5.150793650793650258e-01,5.019841269841270881e-01,5.259920634920636218e-01,5.093253968253969033e-01,5.146825396825397414e-01,5.176587301587300960e-01,5.174603174603175093e-01
