5.950140553013180122e-01,6.038636860822088614e-01,6.006273750950832380e-01
6.162561280892544513e-01,5.699672014767239725e-01,6.090105762097403064e-01
6.112488630017152147e-01,6.031718711388861509e-01,6.029649484405624760e-01
6.083601106018717841e-01,5.598126201903907972e-01,6.201873079561565083e-01
6.171148204013995331e-01,5.995765401475212641e-01,5.907966719056084726e-01
