6.856310736488069324e-01,6.796808856992540004e-01,6.884774273807653389e-01,6.876394176821667426e-01,6.932629444587408152e-01,6.822466471056649606e-01,6.908186742942776792e-01,6.758001571287544085e-01,6.841348558223511178e-01,6.760203669847337782e-01,6.750742363966830695e-01,6.732210419959278047e-01,6.820693619851604383e-01,6.709591104136094497e-01
6.808730975738754854e-01,6.789189826200868749e-01,6.845905449214606531e-01,6.908491657427514587e-01,6.950393128225575978e-01,6.862379683793548013e-01,6.935008414140679811e-01,6.887072572408584614e-01,6.861952785055090986e-01,6.751325903140209528e-01,6.695097109905685517e-01,6.816304426542363348e-01,6.719902740037093647e-01,6.702131470476363484e-01
6.847450782001284209e-01,6.769510554398652236e-01,6.956475587782720016e-01,6.920835309458983620e-01,6.905113823690175456e-01,6.857922287201240197e-01,6.873493031684986265e-01,6.801403561613665882e-01,6.815161285780578782e-01,6.756947693654332676e-01,6.707196488776565602e-01,6.718326975386080813e-01,6.640696215693630000e-01,6.691497595030095891e-01
6.861489246278928977e-01,6.930339709911833568e-01,6.907697644966319661e-01,6.942196861305125477e-01,6.935458956710160994e-01,6.896949129249863031e-01,6.887238875522964099e-01,6.811541652574739647e-01,6.745573918798244417e-01,6.740954222279873509e-01,6.661371722013067487e-01,6.674104437304094750e-01,6.612276088448029165e-01,6.627707899330542718e-01
6.882860361356236689e-01,6.928177149622595232e-01,6.984393916441126171e-01,6.971707395094574045e-01,6.849932981757970163e-01,6.828331031266087203e-01,6.870999607804595399e-01,6.780763466803551021e-01,6.800825118896499655e-01,6.784600879621176528e-01,6.623241490998826864e-01,6.516712494872288763e-01,6.730815558782926589e-01,6.528476990434695093e-01
6.894563663778388030e-01,6.920695486666847973e-01,6.945267711338086736e-01,6.949096092108200118e-01,6.906506525773018490e-01,6.854481311483134887e-01,6.856390370770565346e-01,6.788744795296094425e-01,6.767566772765702954e-01,6.699049507056684671e-01,6.680125106465605311e-01,6.610063036775797318e-01,6.584609710463449339e-01,6.626126746266755019e-01
6.876642810385985571e-01,6.918133339205427834e-01,6.959636647491678207e-01,6.920778389954935772e-01,6.884130345760024472e-01,6.874396198105682254e-01,6.843958714914990527e-01,6.707601888289423941e-01,6.688490618845875924e-01,6.751171845839875063e-01,6.581784582131197103e-01,6.542574915965270188e-01,6.575931792483903360e-01,6.606676935199531364e-01
