5.176587301587300960e-01,5.168650793650794162e-01,5.089285714285713969e-01
5.134920634920634441e-01,5.156746031746031189e-01,5.154761904761904212e-01
5.194444444444444864e-01,5.111111111111111827e-01,5.234126984126985516e-01
5.178571428571429047e-01,4.994047619047618514e-01,5.248015873015873245e-01
5.101190476190475831e-01,5.095238095238096010e-01,5.057539682539683445e-01
