6.840731070496082200e-01,6.841651776385510031e-01,6.723445068217877019e-01,6.594871348845317005e-01,6.499188484446208891e-01,6.507919871938671053e-01,6.428377715806952164e-01,6.396444798678830868e-01,6.387204900953352693e-01,6.495734453095577399e-01,6.453679311215267944e-01,6.441619009239742955e-01,6.486510364562217967e-01,6.365614841392993606e-01,6.434211121240782649e-01
6.842521837792023831e-01,6.854714518144404689e-01,6.721514092894029790e-01,6.562487881180378846e-01,6.541847840141569170e-01,6.471336410652116511e-01,6.535170832814600761e-01,6.569778588588571777e-01,6.488739365441851259e-01,6.410285749552796508e-01,6.397255723478261213e-01,6.336777550379523172e-01,6.375198680635612014e-01,6.220086568042201280e-01,6.405764910574295312e-01
6.840731070496082200e-01,6.861474907786441202e-01,6.641177418393346965e-01,6.522159894896771837e-01,6.440668891013572317e-01,6.544787262495768143e-01,6.406060924121297351e-01,6.424251306414834328e-01,6.437025921997843181e-01,6.412850760800539174e-01,6.382327650975230249e-01,6.275239486934834909e-01,6.242436258541823602e-01,6.257956311857835185e-01,6.325373371895179897e-01
6.841699504217474415e-01,6.793266607549103275e-01,6.713597615365546334e-01,6.515770797446689411e-01,6.514318428485049717e-01,6.550558526010714644e-01,6.421000120591716653e-01,6.519884479794004761e-01,6.401435070269887451e-01,6.475118107682021895e-01,6.489244778917678813e-01,6.272099511304997099e-01,6.218551832277963154e-01,6.356213618100350349e-01,6.254975020951639708e-01
6.842521837792023831e-01,6.810302702425635735e-01,6.625616742514366386e-01,6.496582566093185296e-01,6.500776051756489426e-01,6.564783365191662057e-01,6.452970754275981768e-01,6.331205572050118136e-01,6.534165630281634218e-01,6.213178350952662798e-01,6.380942997935246108e-01,6.367330395354419137e-01,6.269208349423445181e-01,6.064561769015663906e-01,6.224647012997688300e-01
6.842799537652959341e-01,6.793755820841501647e-01,6.584169791387569637e-01,6.446218603486301157e-01,6.504631952890655988e-01,6.478634160927509988e-01,6.584822729960089216e-01,6.484205671814839977e-01,6.416379966711379668e-01,6.307343506802286504e-01,6.305988455066900977e-01,6.296330667553944327e-01,6.287960609430470749e-01,6.157092798621344176e-01,6.041696480753508958e-01
6.849708444965595389e-01,6.781949636550796967e-01,6.563897236002279589e-01,6.568566908981192665e-01,6.438065282662021049e-01,6.619923336665811675e-01,6.489568595031954823e-01,6.449020728338047403e-01,6.350824614446313188e-01,6.234141177762297925e-01,6.330530778925129720e-01,6.402481514356627157e-01,6.134153046807133691e-01,6.149611453304931752e-01,6.210157308449343327e-01
6.845212688912566401e-01,6.784923086557461680e-01,6.570910539719468924e-01,6.482660419246868422e-01,6.424252050669935210e-01,6.530659893854986464e-01,6.449829042398115275e-01,6.466833918109726742e-01,6.492337736478689392e-01,6.363529014273993090e-01,6.221283491488225348e-01,6.275912798266325421e-01,6.125773042572125737e-01,6.135419036225787659e-01,6.145788443653987798e-01
6.847898839856478848e-01,6.744922198623328757e-01,6.542535468607726390e-01,6.544587279533163882e-01,6.554017916059980964e-01,6.539813031088775874e-01,6.512306521629347422e-01,6.358817894192267950e-01,6.258391353085489550e-01,6.226282864466475830e-01,6.166084842513748221e-01,6.216612447977711842e-01,6.115422448466045768e-01,6.112528033792621329e-01,6.117554463291973166e-01
6.845347577750188206e-01,6.755671070756118501e-01,6.572554938181146555e-01,6.454357877656164977e-01,6.460028930026475713e-01,6.522445680913852017e-01,6.437518666815446045e-01,6.268462749268013390e-01,6.302807490392696721e-01,6.208121940353205082e-01,6.146685163316000233e-01,6.197896269842505523e-01,6.213538655167798463e-01,6.103111660972942998e-01,6.146601150849571038e-01
