6.263711478893844165e-01,6.101065066043396268e-01,5.889323740445453481e-01,6.129155264678971538e-01,5.997845528506042800e-01,6.045603588386030403e-01,5.866816249662700766e-01
6.120486092094798991e-01,6.039075339183422875e-01,5.927012316269417713e-01,6.082105253276111068e-01,6.080892301312004200e-01,5.974126552465667261e-01,5.960057824571892704e-01
5.747744674372405882e-01,5.945555772400121786e-01,5.985090730067998965e-01,6.122494790990897773e-01,5.942531354330293780e-01,6.324342493904050455e-01,5.817609533627855489e-01
5.982937778007036966e-01,5.769575123537913353e-01,6.229836143526674697e-01,6.057651598216009514e-01,5.879997178560519844e-01,6.017464781631725046e-01,5.959935615883897864e-01
6.115718414804008907e-01,5.945214440361314967e-01,6.145561118607204554e-01,6.220172141629084495e-01,6.109071026794152814e-01,5.896018460066037026e-01,6.215782038728498993e-01
5.915321029767675043e-01,5.824593108995615998e-01,6.179905470894386799e-01,6.120284828499095164e-01,5.912022455948919841e-01,6.039054726817332241e-01,6.130283722882653441e-01
