3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.500000000000000000e+01
7.424657534246574819e-01,7.424657534246574819e-01,7.424657534246574819e-01,7.424657534246574819e-01,7.424657534246574819e-01,7.369863013698629839e-01,7.397260273972602329e-01,7.369863013698629839e-01,7.342465753424657349e-01,7.315068493150684859e-01,7.397260273972602329e-01,7.479452054794520910e-01,7.287671232876712368e-01,7.315068493150684859e-01,7.397260273972602329e-01,7.397260273972602329e-01,7.287671232876712368e-01,7.260273972602739878e-01,7.260273972602739878e-01,7.452054794520548420e-01,7.342465753424657349e-01
4.534883720930232287e-01,4.534883720930232287e-01,4.534883720930232287e-01,4.534883720930232287e-01,4.534883720930232287e-01,4.352941176470587759e-01,4.378698224852071164e-01,4.352941176470587759e-01,4.327485380116958824e-01,4.302325581395349263e-01,4.444444444444444753e-01,4.712643678160919336e-01,4.342857142857143304e-01,4.367816091954022650e-01,4.444444444444444753e-01,4.444444444444444753e-01,4.277456647398844014e-01,4.252873563218390607e-01,4.186046511627906641e-01,4.624277456647398754e-01,4.393063583815028927e-01
