4.099378881987577605e-01
4.260355029585798370e-01
4.534883720930232287e-01
4.534883720930232287e-01
4.534883720930232287e-01
4.534883720930232287e-01
4.534883720930232287e-01
4.378698224852071164e-01
4.470588235294117863e-01
4.342857142857143304e-01
4.597701149425287848e-01
4.418604651162790775e-01
4.342857142857143304e-01
4.508670520231214396e-01
4.508670520231214396e-01
4.508670520231214396e-01
4.508670520231214396e-01
4.508670520231214396e-01
4.508670520231214396e-01
4.508670520231214396e-01
