DATE,GB_TRADE_BLNC,GB_GDP,GB_INFL,GB_INTR,GB_UNEMP,CAC,DAX,HKSE,NIKKEI,S&P500,STOXX,FTSE
2011-09-09,-0.003152248738922059,2.0627466735922972e-05,-0.0014981276210221245,0.0,0.0003956478785537912,-0.03671444625045395,-0.04124414356125916,-0.0023222781309122364,-0.006327173708854605,-0.027068562567922116,-0.04236106620736757,-0.0238248393824409
2011-09-10,-0.0031622168412520635,2.062704125233017e-05,-0.0015003753752345778,0.0,0.0003954914032169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-11,-0.00317224818627726,2.0626615786265012e-05,-0.0015026298845348673,0.0,0.00039533505160085913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-12,-0.0031823433777782295,2.0626190337769135e-05,-0.0015048911794202924,0.0,0.000395178823558222,-0.041100932310204286,-0.022919950035305447,-0.042996475085401054,-0.02338859279991856,0.006941568991443048,-0.038670878834518585,-0.016440389741539996
2011-09-13,-0.00319250302724694,2.062576490668988e-05,-0.0015071592905713388,0.0,0.0003950227189426173,0.01395559597538043,0.018368058651665575,0.0,0.009430905591755523,0.009078725677133748,0.02065233063196048,0.008662818747206258
2011-09-14,-0.0032027277540090937,2.062533949340195e-05,-0.0015094342488543994,0.0,0.0003948667376083917,0.01855265852118848,0.033092869676069836,0.0007826662027534681,-0.011436226789840354,0.013389760861324707,0.022690120165521188,0.010146924897862841
2011-09-15,-0.003213018185350025,2.06249140975584e-05,-0.0015117160853219264,0.0,0.0003947108794092281,0.03219096518651132,0.030983973568511347,0.007118598742800186,0.017488811740873356,0.017041046184164466,0.034086920799522136,0.02092354666180757
2011-09-16,-0.0032233749566423775,2.0624488719242495e-05,-0.0015140048312149296,0.0,0.00039455514419904116,-0.004785513940799735,0.011779779682642877,0.01417379577003669,0.02227886311950089,0.005690476045437931,0.0016964067551361595,0.005766902620320757
2011-09-17,-0.0032337987114783306,2.0624063358481992e-05,-0.0015163005179640032,0.0,0.00039439953183309246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-18,-0.0032442901018017167,2.062363801515199e-05,-0.00151860317719002,0.0,0.0003942440421654189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-19,-0.003254849788044134,2.0623212689585557e-05,-0.0015209128407067951,0.0,0.0003940886750510731,-0.030509436039560134,-0.028684028220245628,-0.02800890311400467,0.0,-0.009850948731590425,-0.029696324227367565,-0.02048440223154968
2011-09-20,-0.003265478439263947,2.0622787381463503e-05,-0.0015232295405214757,0.0,0.00039393343034532964,0.014871873303351268,0.02835570900344342,0.005106498867655129,-0.0162547415054205,-0.0016623864524759613,0.020918836356529025,0.019608526766036805
2011-09-21,-0.0032761767332873948,2.0622362090744195e-05,-0.0015255533088371076,0.0,0.0003937783079039185,-0.016294630520803266,-0.02505798670915982,-0.010075986121183655,0.0022814653421657782,-0.02983099503574993,-0.019779324648130703,-0.014138266243557795
2011-09-22,-0.0032869453568528106,2.062193681783009e-05,-0.001527884178053343,0.0,0.0003936233075819062,-0.0539317868552015,-0.0508865383845285,-0.04967363399926006,-0.020912385630708297,-0.03240245660045327,-0.0501981141624982,-0.0477921580669029
2011-09-23,-0.003297785005756948,2.062151156231873e-05,-0.001530222180767385,0.0,0.0003934684292351393,0.010168629285810526,0.006244748810544598,-0.013665969633618547,0.0,0.006063588724176561,0.01505830798926533,0.004985952741457356
2011-09-24,-0.0033086963850055273,2.0621086324348892e-05,-0.0015325673497782188,0.0,0.00039331367272025337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-25,-0.0033196802089658917,2.06206611039067e-05,-0.0015349197180837132,0.0,0.00039315903789321474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-26,-0.003330737201523215,2.0620235900895012e-05,-0.0015372793188864337,0.0,0.00039300452461044164,0.017367193182261098,0.028269441273583884,-0.01488364813012888,-0.021983358441980738,0.023068020894817298,0.027898994554786505,0.0044426225422058985
2011-09-27,-0.0033418680962383762,2.061981071566077e-05,-0.0015396461855929217,0.0,0.00039285013272857697,0.05578451239704363,0.0515659853996957,0.04067997734010065,0.02777135612351178,0.010631665604788565,0.05176282654484188,0.039429497614763276
2011-09-28,-0.0033530736365124936,2.0619385547829272e-05,-0.0015420203518150544,0.0,0.00039269586210526584,-0.009224111256435519,-0.008926738046463378,-0.006612359824850866,0.0006618284430323085,-0.020908195599461887,-0.007957694394363113,-0.014540272608237759
2011-09-29,-0.003364354575749351,2.06189603974144e-05,-0.0015444018513742497,0.0,0.0003925417125969341,0.010635447792693431,0.010904040289588246,0.0,0.009884086565098649,0.008081485725596083,0.016313597982470562,-0.003992527246517108
2011-09-30,-0.003375711677526594,2.061853526490187e-05,-0.0015467907182987045,0.0,0.0003923876840613424,-0.015205919321606198,-0.02469430731018507,-0.023518476120597098,-0.0001080859572569759,-0.02529127407370313,-0.014927091259337777,-0.013241429577918351
2011-10-01,-0.003387145715767481,2.061811014941739e-05,-0.0015491869868293484,0.0,0.0003922337763564755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
