5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01,8.500000000000000000e+01,9.000000000000000000e+01,9.500000000000000000e+01
7.397260273972602329e-01,7.342465753424657349e-01,7.424657534246574819e-01,7.424657534246574819e-01,7.424657534246574819e-01,7.424657534246574819e-01,7.424657534246574819e-01,7.369863013698629839e-01,7.315068493150684859e-01,7.232876712328767388e-01,7.315068493150684859e-01,7.315068493150684859e-01,7.287671232876712368e-01,7.479452054794520910e-01,7.397260273972602329e-01,7.397260273972602329e-01,7.397260273972602329e-01,7.397260273972602329e-01,7.397260273972602329e-01
4.099378881987577605e-01,4.260355029585798370e-01,4.534883720930232287e-01,4.534883720930232287e-01,4.534883720930232287e-01,4.534883720930232287e-01,4.534883720930232287e-01,4.352941176470587759e-01,4.302325581395349263e-01,4.228571428571428203e-01,4.302325581395349263e-01,4.367816091954022650e-01,4.342857142857143304e-01,4.712643678160919336e-01,4.508670520231214396e-01,4.508670520231214396e-01,4.508670520231214396e-01,4.508670520231214396e-01,4.508670520231214396e-01
